rank;artistId;artistsName;trackTitle;track_id;;;;;;;;;;;;;;
1307;4465783\v241945;Miyagi, Andy Panda;Говори мне;53729474;;;;;;;;;;;;;;
1308;1471558;Emma M;Штрихкоды;35191811;;;;;;;;;;;;;;
1309;6502292;кис-кис;Молчи;57185718;;;;;;;;;;;;;;
1310;8710209;Котэ;Обзывалка;89718173;;;;;;;;;;;;;;
1311;205640;C.C. Catch;Cause You Are Young;28256252;;;;;;;;;;;;;;
1312;4312100\v9838127\v6600926;uniqe, nkeeei, ARTEM SHILOVETS;ТОЛПЫ КРИЧАТ;91803295;;;;;;;;;;;;;;
1313;16199534;Maru;Я твоя;80082904;;;;;;;;;;;;;;
1314;4565123;augustray;Милая;84983138;;;;;;;;;;;;;;
1315;257461;JONY;Лали;53915878;;;;;;;;;;;;;;
1316;140504;Tiësto;Seavolution (From Hotel Transylvania 3);63962120;;;;;;;;;;;;;;
1317;36830\v158950;Placebo, Alison Mosshart;Meds;31581262;;;;;;;;;;;;;;
1318;5704222;FREE FLOW FLAVA;The Revenge of FFF;88846791;;;;;;;;;;;;;;
1319;5734980\v2531668;Britt Lari, Level 8;Don't Start Now;85400121;;;;;;;;;;;;;;
1320;8397072\v6132124;escape, ASAMMUELL;Сердце не игрушка;96677766;;;;;;;;;;;;;;
1321;7546942;Monte&Manula;Пули;60731300;;;;;;;;;;;;;;
1322;3292790;Мари Краймбрери;На тату;42976910;;;;;;;;;;;;;;
1323;4465783\v5734930\v6401012;Miyagi, TumaniYO, KADI;Bismarck;52326310;;;;;;;;;;;;;;
1324;4567903\v319533;Dwin, ECHO;Sweet Dreams;72492379;;;;;;;;;;;;;;
1325;1004351\v5434545;Zubi, anatu;sugar;66655651;;;;;;;;;;;;;;
1326;383840;Colin;Amazing;90530972;;;;;;;;;;;;;;
1327;5007577;Zivert;Многоточия;72920590;;;;;;;;;;;;;;
1328;675068;Imagine Dragons;Demons;3703081;;;;;;;;;;;;;;
1329;8330285;САМЕДЛИ;Ты такая по приколу;65131616;;;;;;;;;;;;;;
1330;430325;Myriam Fares;Ghmorni;19167393;;;;;;;;;;;;;;
1331;7258431\v9266409;Тайпан, IL'GIZ;Любви все возрасты покорны;107407107;;;;;;;;;;;;;;
1332;184290;Haddaway;What Is Love;2364043;;;;;;;;;;;;;;
1333;7840940;Idris & Leos;Образ;80806844;;;;;;;;;;;;;;
1334;3042682;Chris Yank;Забудь;95428273;;;;;;;;;;;;;;
1335;5489695\v5271118;104, Truwer;Сафари;48591983;;;;;;;;;;;;;;
1336;11688972;Aroon Bassi;I Wanna Be Your Slave;85150585;;;;;;;;;;;;;;
1337;9040292;Soda;Nero 2;93838346;;;;;;;;;;;;;;
1338;5098446;ANIVAR;Капля кислорода;74424330;;;;;;;;;;;;;;
1339;7251201\v5871961\v13286451;Xcho, ALEMOND, Neki;Фая;104367505;;;;;;;;;;;;;;
1340;117334;Сергей Лазарев;Снег в океане;60342735;;;;;;;;;;;;;;
1341;11517158;Милана Хаметова;Шаг вперед;103242948;;;;;;;;;;;;;;
1342;4764396;Зомб;По Садовому;104182062;;;;;;;;;;;;;;
1343;452219;Мохито;Ловлю моменты;36246273;;;;;;;;;;;;;;
1344;645282\v419326;J. Balvin, Skrillex;In Da Getto;86154980;;;;;;;;;;;;;;
1345;5922596;MriD;Жгучая;108041281;;;;;;;;;;;;;;
1346;3005290\v8161934\v6277432\v31469;Max Fail, Kanslor, ZERO SUGAR, Lynne;Don't Stop The Music;88213175;;;;;;;;;;;;;;
1347;6955753\v6955689\v6955716\v6955052;А. Корнева, И. Суханова, Е.Н. Ипатий, Н.И. Тимофеев;Ёж и заяц;740868;;;;;;;;;;;;;;
1348;7137362;Lustova;Пол оборота;106447945;;;;;;;;;;;;;;
1349;5855069\v264454\v13836827;Timran, ZELL, Raasl;Вечера;95327465;;;;;;;;;;;;;;
1350;6753742;Nicebeatzprod;на ней сдвинут;97013791;;;;;;;;;;;;;;
1351;717399;IOWA;140;29008887;;;;;;;;;;;;;;
1352;6401012\v4465783;KADI, Miyagi;Colors;47007385;;;;;;;;;;;;;;
1353;8051947\v9441944;Nimus, Rya Rey;Curtain Call;75357492;;;;;;;;;;;;;;
1354;8954996;d3stra;The Force;89639912;;;;;;;;;;;;;;
1355;167826;Fitz & The Tantrums;I Just Wanna Shine;60254125;;;;;;;;;;;;;;
1356;12424722;fenekot;Stan;107091234;;;;;;;;;;;;;;
1357;3365796\v202862;BONES, Juicy J;Timberlake;63105276;;;;;;;;;;;;;;
1358;10757217\v13943318\v289604;Gorgon Breath, Monartt, Eliza;Get Down Saturday Night;96030224;;;;;;;;;;;;;;
1359;7720909;TRITICUM;Now or Never;81747953;;;;;;;;;;;;;;
1360;6258981;Маша Дьяченко;Егоза;43855807;;;;;;;;;;;;;;
1361;1035173;Joanne;Twist In My Sobriety;84657263;;;;;;;;;;;;;;
1362;4233786;Sohodolls;Bang Bang Bang Bang;27646739;;;;;;;;;;;;;;
1363;167214;Слава;Одиночество;33242916;;;;;;;;;;;;;;
1364;537794\v155414;DIOR, samo;Положение;67567583;;;;;;;;;;;;;;
1365;5821649\v24701;Ava Max, James Carter;Kings & Queens;65502647;;;;;;;;;;;;;;
1366;6819354;barnes blvd.;Perspective;52680460;;;;;;;;;;;;;;
1367;155917;МакSим;Знаешь ли ты;17198795;;;;;;;;;;;;;;
1368;5284542;Джаро & Ханза;Ты мой кайф;62112435;;;;;;;;;;;;;;
1369;8349268;M.Z.I;Poster;91352543;;;;;;;;;;;;;;
1370;25103;Afric Simone;Hafanana;27690063;;;;;;;;;;;;;;
1371;9164131\v4507095;ТАТАРИН, Andery Toronto;По ГОСТу;104677577;;;;;;;;;;;;;;
1372;13942705;Samelo;Nostalgia;96026481;;;;;;;;;;;;;;
1373;9622381;Triish;Find It;105075230;;;;;;;;;;;;;;
1374;4331814;Клава Кока;Не со мной;108302111;;;;;;;;;;;;;;
1375;716647\v6094793\v3089721;Crystal Rock, KALUMA, Blaikz;Diamonds;68684920;;;;;;;;;;;;;;
1376;2429955;Gazan;ЧЕ ЗА ЛЕВ ЭТОТ ТИГР;93471869;;;;;;;;;;;;;;
1377;13941684;MVTRIIIX;CALMNESS;107682190;;;;;;;;;;;;;;
1378;3261676;NextRO;Look At Me;90735294;;;;;;;;;;;;;;
1379;164354;Ария;Штиль;592657;;;;;;;;;;;;;;
1380;1546363;Фиксики;Винтик;54013660;;;;;;;;;;;;;;
1381;100500;Jay Sean;Ride It;46801940;;;;;;;;;;;;;;
1382;7092474;FILV;Paradise;77217959;;;;;;;;;;;;;;
1383;3194141\v453575;Elderbrook, CamelPhat;Cola;35665148;;;;;;;;;;;;;;
1384;8198857;HOLLYFLAME;Птицей;84750702;;;;;;;;;;;;;;
1385;161243;Сплин;Весь этот бред;39089624;;;;;;;;;;;;;;
1386;1636897;MOT;Август - это ты;91550226;;;;;;;;;;;;;;
1387;816919\v734488\v5262948;Minelli, VIZE, Averro;Rampampam;93914796;;;;;;;;;;;;;;
1388;11116608;BooTabs;Весь Этот Бред;84779386;;;;;;;;;;;;;;
1389;8595049;Agunda;Смысл души;72876599;;;;;;;;;;;;;;
1390;1813\v1156\v1151;Madonna, Timbaland, Justin Timberlake;4 Minutes;133207;;;;;;;;;;;;;;
1391;13474678\v9096676;Alis Shuka, Redd Daniel;Not About Us. Redd Daniel Remix;95797220;;;;;;;;;;;;;;
1392;431593;Юрий Шатунов;Розовый вечер;36827150;;;;;;;;;;;;;;
1393;359478;Игорь Корнелюк;Город, которого нет;17926967;;;;;;;;;;;;;;
1394;10604517;BoyWithUke;Toxic;89439864;;;;;;;;;;;;;;
1395;1460624;Владимир Пресняков;У тебя есть я;97915403;;;;;;;;;;;;;;
1396;5441063;AlvinToday;Высоко-опасно;105929384;;;;;;;;;;;;;;
1397;41098;Мумий Тролль;Утекай;2192804;;;;;;;;;;;;;;
1398;41065;Дыши;Взгляни на небо;106716;;;;;;;;;;;;;;
1399;1131143;Blue Stahli;The Beginning;18185716;;;;;;;;;;;;;;
1400;7185228\v1420505;temafeed, ViT;Airfire Spirit;77687936;;;;;;;;;;;;;;
1401;6092417;Steve Lacy;Dark Red;46693707;;;;;;;;;;;;;;
1402;8462200;ALEKS ATAMAN;Чёрный Алексей;86497989;;;;;;;;;;;;;;
1403;5758836;DetkiTV;Мишка косолапый по лесу идёт;39983321;;;;;;;;;;;;;;
1404;4886803;Чударики;Самолёт;36592323;;;;;;;;;;;;;;
1405;4933172;Duncan Laurence;Arcade;50806996;;;;;;;;;;;;;;
1406;8349622;WYR GEMI;Aggression;64973561;;;;;;;;;;;;;;
1407;4465783;Miyagi;Texture;63437797;;;;;;;;;;;;;;
1408;3884090;The Tech Thieves;Forget;46560190;;;;;;;;;;;;;;
1409;7554379;Al Fakher;Будь со мной;71514659;;;;;;;;;;;;;;
1410;781476;Женя Вилль;Странные танцы;35547911;;;;;;;;;;;;;;
1411;3884090;The Tech Thieves;Lighthouse;64566194;;;;;;;;;;;;;;
1412;10533;Chris Rea;The Road To Hell. Part 2;138905;;;;;;;;;;;;;;
1413;9212956;Gatos Descarados;Snake;107670064;;;;;;;;;;;;;;
1414;10172835\v7309748\v3673838;SMUZI, Hardphol, Vadim Adamov;СМУЗИ;73150081;;;;;;;;;;;;;;
1415;680;Sting;Fields Of Gold;529649;;;;;;;;;;;;;;
1416;717399;IOWA;Простая песня;35699090;;;;;;;;;;;;;;
1417;495928\v261183;Meduza, SHELLS;Born To Love;62597729;;;;;;;;;;;;;;
1418;72271;Tanita Tikaram;Twist in My Sobriety;420960;;;;;;;;;;;;;;
1419;3892062;MACAN;Бенз;55691558;;;;;;;;;;;;;;
1420;1156\v5952;Timbaland, OneRepublic;Apologize;40060;;;;;;;;;;;;;;
1421;188209;Indila;Dernière danse;16298499;;;;;;;;;;;;;;
1422;4952161;Пошлая Молли;Контракт;79142127;;;;;;;;;;;;;;
1423;6467364;NЮ;Навсегда;78879869;;;;;;;;;;;;;;
1424;10655498;Ibrahim & Ømer;Day 'n' night;75967114;;;;;;;;;;;;;;
1425;161243;Сплин;Моё сердце;34084451;;;;;;;;;;;;;;
1426;9376188\v5548288;Ваня Дмитриенко, ХАБИБ;Открытка;81916420;;;;;;;;;;;;;;
1427;452\v645282\v1715764;David Guetta, J. Balvin, Bebe Rexha;Say My Name;43229291;;;;;;;;;;;;;;
1428;95546\v8799967;Vinter, MXRGX;Blessed Day;68335648;;;;;;;;;;;;;;
1429;212500;Kyau & Albert;The Night Sky;40579062;;;;;;;;;;;;;;
1430;90;Scorpions;Wind Of Change;10216;;;;;;;;;;;;;;
1431;;;;27198553;;;;;;;;;;;;;;
1432;34998\v808635\v810413;Major Lazer, Nyla, Fuse ODG;Light It Up;25796101;;;;;;;;;;;;;;
1433;6232749\v71314;Cut Off, The Distance;Lonely;101923158;;;;;;;;;;;;;;
1434;10145024;Abi Bernadoth;Lovely;72285059;;;;;;;;;;;;;;
1435;234199;Юлианна Караулова;Ты не такой;36318866;;;;;;;;;;;;;;
1436;9803628;VESNA305;Ты не мечтай даже;108316783;;;;;;;;;;;;;;
1437;3684388\v12613441\v11228601;SRTW, Oyzeau, CLOSR;Rhythm of My Heart;87763048;;;;;;;;;;;;;;
1438;4623000;Монеточка;Нимфоманка;41249160;;;;;;;;;;;;;;
1439;8634808;ÓRI;Better Days;97841411;;;;;;;;;;;;;;
1440;4465783\v6401012;Miyagi, KADI;Родная пой;44969439;;;;;;;;;;;;;;
1441;41138;Nautilus Pompilius;Прогулки по воде;6024175;;;;;;;;;;;;;;
1442;7092473;VINIVILLA;Winter;72627070;;;;;;;;;;;;;;
1443;9478135;Кишлак;Я уёбываю в джаз;91715693;;;;;;;;;;;;;;
1444;1582791;Melodysheep;Subterranean;51609361;;;;;;;;;;;;;;
1445;10249813;NKI;Tattoo;71920417;;;;;;;;;;;;;;
1446;4465783;Miyagi;Captain;41899516;;;;;;;;;;;;;;
1447;6119595;VERBEE;Всё пройдёт;86576033;;;;;;;;;;;;;;
1448;7471035;FONARI;Кошка;108048709;;;;;;;;;;;;;;
1449;7325792;Max Fane;Versace;63131827;;;;;;;;;;;;;;
1450;6914440;ANIKV;там, где хорошо;86506443;;;;;;;;;;;;;;
1451;1556385;HENSY;Верю в лучшее;71248589;;;;;;;;;;;;;;
1452;3292790;Мари Краймбрери;Одинокий таксист;107130499;;;;;;;;;;;;;;
1453;11696552;AMOGUS;Dr Livesey Phonk;107348907;;;;;;;;;;;;;;
1454;3176637;Ислам Итляшев;Молодая;105914846;;;;;;;;;;;;;;
1455;4771221;Y.V.E. 48;Close To Me;104099262;;;;;;;;;;;;;;
1456;3204498;SHAMI;Моя по-любому;83517762;;;;;;;;;;;;;;
1457;9987979;ONEIL;Week;71311158;;;;;;;;;;;;;;
1458;7573305\v12225295\v10810696;Mike Gudmann, LIM3, ælvis;Left Outside Alone;84745027;;;;;;;;;;;;;;
1459;4673290;Боби;Не нервная;40165613;;;;;;;;;;;;;;
1460;108511;M83;Where the Boats Go;21611183;;;;;;;;;;;;;;
1461;6018175;V21;Second Chance;77111972;;;;;;;;;;;;;;
1462;6591632;3-ий Январь;Бумажный самолёт;103469078;;;;;;;;;;;;;;
1463;3815592\v8514419\v5734883;Lucas Estrada, Moonshine, Heleen;All of Me;99672320;;;;;;;;;;;;;;
1464;5159072\v8910407\v527331;LANNÉ, Kilian K, Jule;Coming Home;69341443;;;;;;;;;;;;;;
1465;9528738;Анастасия Сотникова;Тайм-аут;106553362;;;;;;;;;;;;;;
1466;4027035;CREAM SODA;Никаких больше вечеринок;54559574;;;;;;;;;;;;;;
1467;2941392;Маша и медведь;Песня о чистоте;32773002;;;;;;;;;;;;;;
1468;4529808;Blanks;Silly People;64334084;;;;;;;;;;;;;;
1469;161247\v5129397;Руки Вверх!, HammAli & Navai;Последний поцелуй;91219154;;;;;;;;;;;;;;
1470;5821649;Ava Max;OMG What's Happening;70855615;;;;;;;;;;;;;;
1471;2648781;KhaliF;Дурман;97922418;;;;;;;;;;;;;;
1472;5516414\v9910409;Fyex, NTSAINT;Falling;77886060;;;;;;;;;;;;;;
1473;24701\v4658564\v3771682;James Carter, Punctual, RBZ;Body Language;107426895;;;;;;;;;;;;;;
1474;791014;Alex Hepburn;Under;10186570;;;;;;;;;;;;;;
1475;5464387;aeseaes;Plenty;38065515;;;;;;;;;;;;;;
1476;5733065;RASA;Косички-вертолёт;88208499;;;;;;;;;;;;;;
1477;5005890;Мао;Забудь;88241497;;;;;;;;;;;;;;
1478;8595049;Agunda;Мелькает свет;66657171;;;;;;;;;;;;;;
1479;5953;The Cardigans;My Favourite Game;7786;;;;;;;;;;;;;;
1480;7545999\v9546693;One True God, adam&steve;Devotion;80695212;;;;;;;;;;;;;;
1481;161243;Сплин;Орбит без сахара;39089626;;;;;;;;;;;;;;
1482;1636897;MOT;Сопрано;33146010;;;;;;;;;;;;;;
1483;21506;Modjo;Lady (Hear Me Tonight);14329703;;;;;;;;;;;;;;
1484;6018175;V21;Mercy;80967294;;;;;;;;;;;;;;
1485;4233786;Sohodolls;Bang Bang Bang Bang - Remastered 2021;77781291;;;;;;;;;;;;;;
1486;9414997;Armat Yuryev;Serene;79862048;;;;;;;;;;;;;;
1487;11845705\v8229813\v920633;Romanian House Mafia, toms., KARLA;Pon De Replay;89600966;;;;;;;;;;;;;;
1488;36807;Blur;Song 2;96089;;;;;;;;;;;;;;
1489;451523;PIZZA;Пружинка;107987316;;;;;;;;;;;;;;
1490;4465783;Miyagi;Marlboro;53729475;;;;;;;;;;;;;;
1491;999456;30.02;Примером;17195283;;;;;;;;;;;;;;
1492;7092474\v7990841\v6294505;FILV, Edmofo, Emma Peters;Clandestina;57104680;;;;;;;;;;;;;;
1493;361568;potsu;gogo;47381818;;;;;;;;;;;;;;
1494;5065452;Oatmello;No Way Back;52690189;;;;;;;;;;;;;;
1495;4881637;Главная Роль;Всем счастья;76638251;;;;;;;;;;;;;;
1496;5419708;Скаттл;С рассвета до зари;89559872;;;;;;;;;;;;;;
1497;5583666\v298120;Robert Cristian, Dayana;By your side;92552507;;;;;;;;;;;;;;
1498;6856;Katy Perry;I Kissed A Girl;360946;;;;;;;;;;;;;;
1499;10318860;Galibri & Mavik;Карнавал;97589542;;;;;;;;;;;;;;
1500;5807094;Rusowsky;So So;58186501;;;;;;;;;;;;;;
1501;7572504;Ikiru;Ultimate;79314147;;;;;;;;;;;;;;
1502;6841371;Ramil';Не ищи меня;104588263;;;;;;;;;;;;;;
1503;8366668;RYZE;Дави на газ;68231764;;;;;;;;;;;;;;
1504;257461;JONY;Ты беспощадна;65883450;;;;;;;;;;;;;;
1505;453546;MC Zali;Люба Ивана;106403883;;;;;;;;;;;;;;
1506;6119402\v8899269;Остап Парфёнов, Nvkrn134;ТЫ НЕ КОРОЛЕВА;101312870;;;;;;;;;;;;;;
1507;257461;JONY;Пустой стакан;45348713;;;;;;;;;;;;;;
1508;35230;The Rasmus;Livin' In A World Without You;813824;;;;;;;;;;;;;;
1509;7483807\v537616;Tanir & Tyomcha, MIKIS;До мурашек;70209038;;;;;;;;;;;;;;
1510;3859686;Mike D'Jais;My Sweet Heart;55863437;;;;;;;;;;;;;;
1511;6094793\v3465861;KALUMA, Stephanie Schulte;Cold Heart;99400263;;;;;;;;;;;;;;
1512;307730;Scientist;Nuit Bleue;56789063;;;;;;;;;;;;;;
1513;36722;The Animals;The House of the Rising Sun;20538278;;;;;;;;;;;;;;
1514;5093610\v294670\v380368;Coldabank, Freedo, Michael Calfan;I Just Wanna Dance;85095617;;;;;;;;;;;;;;
1515;1028353;Rafo;Diamond Lights;104320749;;;;;;;;;;;;;;
1516;6841371\v159015;Ramil', Елена Темникова;Из-за тебя;77810491;;;;;;;;;;;;;;
1517;9970768;BAGARDI;ПАМ ПАМ;92410676;;;;;;;;;;;;;;
1518;2828193;Slider & Magnit;Down Low;83194363;;;;;;;;;;;;;;
1519;226412;Zaz;Qué vendrá;43059786;;;;;;;;;;;;;;
1520;26324;James Blunt;You're Beautiful;123736;;;;;;;;;;;;;;
1521;5701276\v3879764;Big Baby Tape, kizaru;Million;93556493;;;;;;;;;;;;;;
1522;7364881\v15507986;KEAN DYSSO, TBT Prod.;Down;107620532;;;;;;;;;;;;;;
1523;41145;Вячеслав Бутусов;Песня идущего домой;35386738;;;;;;;;;;;;;;
1524;9962908;MODERN CLVB;Remember Me;108097638;;;;;;;;;;;;;;
1525;158511;Сектор Газа;Туман;17198356;;;;;;;;;;;;;;
1526;49258;Skillet;Hero;418017;;;;;;;;;;;;;;
1527;8650302;Kambulat;Выпей меня;99417669;;;;;;;;;;;;;;
1528;7494974;Ambulo;Homesick;58775958;;;;;;;;;;;;;;
1529;593952;T-killah;Синяя;60873667;;;;;;;;;;;;;;
1530;6914440\v4439056;ANIKV, SALUKI;Огни;101371514;;;;;;;;;;;;;;
1531;12655208\v3424496;Victoria Kohana, RUNSTAR;Desert Rose;88023664;;;;;;;;;;;;;;
1532;140504;Tiësto;I Will Be Here;2215474;;;;;;;;;;;;;;
1533;9585519\v171;Thaehan, сборник;Remorse;68669098;;;;;;;;;;;;;;
1534;63128;Stromae;Tous Les Mêmes;14355364;;;;;;;;;;;;;;
1535;9301;Roy Orbison;Oh, Pretty Women;57701107;;;;;;;;;;;;;;
1536;7251201\v6882248\v5527118;Xcho, Mr Lambo, Пабло;Дай мне огня;71780469;;;;;;;;;;;;;;
1537;7572362;Cvetocek7;Эта ночь;66928314;;;;;;;;;;;;;;
1538;5821649\v150722;Ava Max, Breathe Carolina;Who's Laughing Now;69947348;;;;;;;;;;;;;;
1539;170642;INNA;Cryo;101494664;;;;;;;;;;;;;;
1540;7894065;Scott Rill;eclipse;81338954;;;;;;;;;;;;;;
1541;2099064\v2913870;Gareth Coker, Aeralie Brighton;The Spirit Tree;22001063;;;;;;;;;;;;;;
1542;5583666\v10025618;Robert Cristian, Trajbo;Prada;74466777;;;;;;;;;;;;;;
1543;4331814;Клава Кока;Катастрофа;94824900;;;;;;;;;;;;;;
1544;7812653\v6671833;5l33p, YourTears;I wrote this song 4 u;107447592;;;;;;;;;;;;;;
1545;2429955\v4464750\v12224900;Gazan, Gidayyat, Dvinar;Рио де Дубай;75140669;;;;;;;;;;;;;;
1546;5036151;Unaverage Gang;Pay the Price;80458829;;;;;;;;;;;;;;
1547;860405\v5168804\v5584605;Marc Benjamin, Chemical Neon, Sophia Gripari;Hit Me Up Again;83754995;;;;;;;;;;;;;;
1548;6090713;Olivia Addams;Fool Me Once;104280862;;;;;;;;;;;;;;
1549;680809;Мурат Тхагалегов;Калым;32801075;;;;;;;;;;;;;;
1550;789480;Total;Бьёт по глазам;39752167;;;;;;;;;;;;;;
1551;79215;Queen;Another One Bites The Dust;1710810;;;;;;;;;;;;;;
1552;3304163;Лёша Свик;Девчонка;54559809;;;;;;;;;;;;;;
1553;4353492;Billie Eilish;Bored;34454725;;;;;;;;;;;;;;
1554;5337361\v8653900;PARX, Pablo Bravas;So Done;77389960;;;;;;;;;;;;;;
1555;4353492;Billie Eilish;bellyache;33894103;;;;;;;;;;;;;;
1556;8025895;ГУДЗОН;Белые туманы;87739115;;;;;;;;;;;;;;
1557;41174;Валерий Меладзе;Салют, Вера;44944278;;;;;;;;;;;;;;
1558;7723814;просто Лера;Инопланетяне;77381490;;;;;;;;;;;;;;
1559;347043;TV Themes;Big Little Lies;44564617;;;;;;;;;;;;;;
1560;314001;grandson;Blood // Water;40828285;;;;;;;;;;;;;;
1561;7438137;Jay.f.k beats;Bully;53372112;;;;;;;;;;;;;;
1562;9316148;nuor garsas;Plasma;90049731;;;;;;;;;;;;;;
1563;170642\v2656114;INNA, Robert Christian;UP;96467410;;;;;;;;;;;;;;
1564;6302408;HARU;Отгоните рассвет;55594814;;;;;;;;;;;;;;
1565;542435;Alem;Седая ночь;106645460;;;;;;;;;;;;;;
1566;593952;T-killah;Звездопад;62741088;;;;;;;;;;;;;;
1567;4464793;Fahmi;Не вспоминай;58472836;;;;;;;;;;;;;;
1568;11623555\v6113382;Kastuvas, Emie;Keep on Moving;82113745;;;;;;;;;;;;;;
1569;3892062;MACAN;За всех;100638606;;;;;;;;;;;;;;
1570;2372877;Liam Thomas;Against My Skin;63861563;;;;;;;;;;;;;;
1571;7167897\v5506666;Siadou, TRFN;Connections;77550590;;;;;;;;;;;;;;
1572;5330133\v7565031;Адлер Коцба, Erik Akhim;Королева со льдом;62099653;;;;;;;;;;;;;;
1573;205640;C.C. Catch;Heaven and Hell;12930960;;;;;;;;;;;;;;
1574;722467;MONATIK;Выходной;26485983;;;;;;;;;;;;;;
1575;4944386;Mary Gu;Ненавижу города;61822350;;;;;;;;;;;;;;
1576;3470907;Robin Berrygold;Don't Think I Will Forgive You;21998692;;;;;;;;;;;;;;
1577;5992396;Hoogway;Everything (You Are);67832856;;;;;;;;;;;;;;
1578;11781513;Аким Апачев;Лето и арбалеты;82869720;;;;;;;;;;;;;;
1579;7983118;NucKids;Слова;68063310;;;;;;;;;;;;;;
1580;218107\v4331814;Артур Пирожков, Клава Кока;Хочешь;97540885;;;;;;;;;;;;;;
1581;675068;Imagine Dragons;Lonely;90360486;;;;;;;;;;;;;;
1582;3971041\v5643498;AnnenMayKantereit, Giant Rooks;Tom's Diner;54516116;;;;;;;;;;;;;;
1583;4652617;IAMJJ;Different Kind of Blues;39582792;;;;;;;;;;;;;;
1584;6774682;Miyagi & Andy Panda;Kosandra;62554116;;;;;;;;;;;;;;
1585;9219201;vibessmusic;Know You;107457437;;;;;;;;;;;;;;
1586;5839186;Асия;Лекарство от одиночества;81232683;;;;;;;;;;;;;;
1587;10678610\v6013779;ETOLUBOV, Lavrushkin;Ты такой;85423864;;;;;;;;;;;;;;
1588;5548288\v10318860;ХАБИБ, Galibri & Mavik;Дискотанцы;94739018;;;;;;;;;;;;;;
1589;10170574\v10868701\v9818073\v3719460;Besomage, Antomage, Bromage, Haluna;Kisses Back;97906817;;;;;;;;;;;;;;
1590;29060;The Doors;People Are Strange;220497;;;;;;;;;;;;;;
1591;907548;МАЧЕТЕ;Нежность;9167465;;;;;;;;;;;;;;
1592;3145037;Peyton Parrish;Bella Ciao;94286781;;;;;;;;;;;;;;
1593;4832035;Chance Peña;Roll Your Eyes;36447859;;;;;;;;;;;;;;
1594;9987979\v8584780;ONEIL, Troshin;Secrets;97722201;;;;;;;;;;;;;;
1595;8533395;FanEOne;Carnage;72581259;;;;;;;;;;;;;;
1596;6726384;Lastfragment;Enigma;108067200;;;;;;;;;;;;;;
1597;3428995;Ofenbach;Rock It;51938839;;;;;;;;;;;;;;
1598;2932324;Kamazz;В тебе до капли растворюсь;77549370;;;;;;;;;;;;;;
1599;3246342\v3136458;Скриптонит, Charusha;Космос;39958859;;;;;;;;;;;;;;
1600;30042\v1957756;Tony Anderson, Luke Atencio;It's Not a Magic Trick;19313859;;;;;;;;;;;;;;
1601;3255291;ASADI;Nutcracker;73600251;;;;;;;;;;;;;;
1602;168995;Пара Нормальных;Happy End;17197802;;;;;;;;;;;;;;
1603;6119595;VERBEE;Давай взорвём;53384665;;;;;;;;;;;;;;
1604;3657736;Griffinilla;Hard Drive;27094549;;;;;;;;;;;;;;
1605;816919;Minelli;Illusion;73663900;;;;;;;;;;;;;;
1606;5369171;Бурёнка Даша;Борька - чистюля;37330924;;;;;;;;;;;;;;
1607;11961641;Trippy Music;Derniere Danse;87769352;;;;;;;;;;;;;;
1608;5736663\v2392189;Nebezao, Андрей Леницкий;Сочи-Москва;89098324;;;;;;;;;;;;;;
1609;213180\v10831545;Don Diablo, AR/CO;Hot Air Balloon;88397349;;;;;;;;;;;;;;
1610;5583666\v298120\v6556944\v72429;Robert Cristian, Dayana, Elemer, Alis;Shut up and Dance;75650502;;;;;;;;;;;;;;
1611;33325;Barton;Running Up That Hill;105368162;;;;;;;;;;;;;;
1612;7667172;Koste;WEATHER;74707675;;;;;;;;;;;;;;
1613;140504\v5821649;Tiësto, Ava Max;The Motto;94292912;;;;;;;;;;;;;;
1614;3827925\v953565;Filatov & Karas, Виктор Цой;Остаться с тобой;41325607;;;;;;;;;;;;;;
1615;6864299;Cospe;Super 1;49140153;;;;;;;;;;;;;;
1616;8167241;Султан Лагучев;Не души;104296617;;;;;;;;;;;;;;
1617;4492661;LP;Lost on You;30049955;;;;;;;;;;;;;;
1618;4752463;Артём Качер;100 проблем;86169468;;;;;;;;;;;;;;
1619;343155;Paolo Vivaldi;L'agente della DEA;29235488;;;;;;;;;;;;;;
1620;1813\v3463026;Madonna, Sickick;Frozen;96368212;;;;;;;;;;;;;;
1621;3304163;Лёша Свик;Самолёты;43059860;;;;;;;;;;;;;;
1622;4195549;Дана Соколова;Индиго;35482642;;;;;;;;;;;;;;
1623;6963944\v4623476;Dose, FEDUK;Ты;105527657;;;;;;;;;;;;;;
1624;9855155;xryce;body;84480152;;;;;;;;;;;;;;
1625;41134;Агата Кристи;Ковёр-вертолёт;24442534;;;;;;;;;;;;;;
1626;10823832\v10577674;Lit Cosmo, poofi.;Mood;79996157;;;;;;;;;;;;;;
1627;41071;Многоточие;В жизни так бывает;19722850;;;;;;;;;;;;;;
1628;5506666\v7167897;TRFN, Siadou;Thirsty;79936109;;;;;;;;;;;;;;
1629;777893\v5131580\v4817254\v3286274;Al-Faris, Superfinger, Genius Jane, Tom & Dexx;Shout;66095914;;;;;;;;;;;;;;
1630;587013;АукцЫон;Дорога;18645962;;;;;;;;;;;;;;
1631;8104717\v4465783;Ollane, Miyagi;Touch the Sky;65138792;;;;;;;;;;;;;;
1632;8616012\v8367181;Junona Boys, NALYRO;Don't Be;72679171;;;;;;;;;;;;;;
1633;2428058;Jaymes Young;Infinity;35719552;;;;;;;;;;;;;;
